Ind_ID,Year,Locale,Sex,Species,Copula,MatingSuccess,Eggs,TotalLength,WingLength,AbdomenLength,S4Width
2020_1215_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.84,17.17,24.61,0.46
2020_1216_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,246,33.08,19.5,25.36,0.67
2020_1217_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.58,17.33,25.22,0.46
2020_1219_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,32.85,18.84,25.18,0.61
2020_121_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.9,17.14,25.2,0.55
2020_1220_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,34.11,20.42,26.14,0.57
2020_1221_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,31.99,18.67,24.82,0.51
2020_1222_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,32.87,19.41,25.06,0.71
2020_1223_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,34.09,17.83,26.45,0.42
2020_1224_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,35.03,18.37,27.13,0.51
2020_1225_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,34.78,18.98,26.97,0.51
2020_1226_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,33.26,17.72,25.85,0.47
2020_1227_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,31.8,16.7,24.57,0.42
2020_1228_Ischnura elegans,2020,Hoje_A_6,Female,Ischnura_elegans,0,0,0,33.43,19.22,25.64,0.6
2020_1229_Ischnura elegans,2020,Hoje_A_6,Female,Ischnura_elegans,0,0,0,34.13,19.93,26.05,0.63
2020_1230_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,34.24,18.4,26.47,0.42
2020_1231_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,33.51,18.74,26.02,0.42
2020_1232_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,33.91,18.57,26.28,0.51
2020_1233_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,34.35,18.6,26.67,0.42
2020_1234_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,32.99,18.33,25.54,0.38
2020_1235_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,34.42,19.81,26.51,0.69
2020_1236_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,34.97,20.59,26.95,0.68
2020_1237_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,32.83,18.99,25.18,0.59
2020_1238_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,31.4,18.71,24.61,0.55
2020_1239_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,32.08,18.6,24.57,0.57
2020_1240_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.3,16.97,25,0.42
2020_1241_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.87,18.44,26.33,0.47
2020_1242_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.32,17.66,25.82,0.46
2020_1243_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.23,17.98,24.8,0.42
2020_1244_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.19,17.28,25.91,0.38
2020_1245_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,4,30.72,18.51,23.49,0.59
2020_1246_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,33.29,18.5,25.74,0.38
2020_1247_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,0,0,NA,30.74,16.82,23.71,0.45
2020_1248_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,30.61,18.14,23.63,0.46
2020_1249_Ischnura elegans,2020,Habo_Gard,Male,Ischnura_elegans,0,0,NA,34.41,18.36,26.73,0.47
2020_1251_Ischnura elegans,2020,Gunnesbo,Male,Ischnura_elegans,1,1.995702056,NA,33.82,17.91,26.27,0.38
2020_1253_Ischnura elegans,2020,Gunnesbo,Male,Ischnura_elegans,0,0,NA,31.81,17.44,24.54,0.38
2020_1254_Ischnura elegans,2020,Gunnesbo,Female,Ischnura_elegans,0,0,0,33.72,18.47,26.06,0.58
2020_1256_Ischnura elegans,2020,Bunkeflostrand,Male,Ischnura_elegans,1,1.995702056,NA,29.96,15.86,23.03,0.42
2020_1257_Ischnura elegans,2020,Bunkeflostrand,Male,Ischnura_elegans,0,0,NA,31.73,17.19,24.65,0.38
2020_1258_Ischnura elegans,2020,Bunkeflostrand,Female,Ischnura_elegans,0,0,0,30.66,18.05,23.39,0.64
2020_1259_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,2,32.52,18.95,24.77,0.63
2020_125_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,31.65,17.44,24.21,0.5
2020_1260_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.84,18.38,26.1,0.47
2020_1261_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,0,32.73,18.28,25.13,0.55
2020_1262_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,31.75,17.71,24.48,0.38
2020_1263_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.68,17.63,25.07,0.47
2020_1264_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,366,33.01,19.66,25.32,0.72
2020_1266_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.84,18.03,26.29,0.42
2020_1267_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,298,33.46,19.59,25.46,0.74
2020_1268_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.56,17.6,26.08,0.43
2020_1269_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,50,33.58,19.8,25.56,0.67
2020_1270_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.99,19.04,26.15,0.42
2020_1271_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.38,17.42,25.05,0.46
2020_1272_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,302,32.77,18.98,25.23,0.59
2020_1273_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.66,17.82,26.1,0.43
2020_1274_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,47,34.84,19.75,26.65,0.59
2020_1275_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,30.47,15.83,23.46,0.41
2020_1276_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,0,31.7,18.47,24.38,0.59
2020_1278_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.22,17.84,25.85,0.46
2020_1279_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.07,16.78,24.77,0.36
2020_1280_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,312,33.62,21.02,26.55,0.67
2020_1281_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.18,18.28,24.79,0.47
2020_1282_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,0,31.62,19.24,24.01,0.63
2020_1283_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.32,17.95,24.92,0.42
2020_1284_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,134,31.16,18.69,23.81,0.69
2020_1285_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,215,32.28,19.35,24.54,0.63
2020_1286_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.86,17.43,25.26,0.42
2020_1287_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.5,19.75,25.52,0.59
2020_1288_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,32.6,19.62,25.16,0.57
2020_1289_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,32.35,18.99,24.73,0.58
2020_1290_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,34.86,19.44,26.54,0.65
2020_1291_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.42,19.52,25.61,0.62
2020_1292_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,34.76,20.4,26.9,0.59
2020_1293_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,32.18,18.64,24.76,0.59
2020_1294_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,31.73,19.03,24.25,0.65
2020_1295_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.42,19.45,25.78,0.59
2020_1296_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,33.14,20.25,25.42,0.63
2020_1297_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,32.83,19.5,25.31,0.59
2020_1298_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,0,0,0,34.06,20.24,26.08,0.58
2020_1299_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.88,18.32,26.32,0.47
2020_129_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,0,0,0,33.63,20.33,25.82,0.72
2020_12_Ischnura elegans,2020,Habo_Gard,Female,Ischnura_elegans,0,0,0,32.97,19.86,24.95,0.77
2020_1300_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.43,18.36,26.6,0.38
2020_1301_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.5,17.04,25.17,0.44
2020_1302_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.6,18.25,25.88,0.47
2020_1303_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.97,17.65,25.39,0.53
2020_1304_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.55,17.32,25.12,0.44
2020_1305_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,30.95,17.3,24.02,0.43
2020_1306_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.52,17.69,25.05,0.42
2020_1307_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,31.42,16.51,24.31,0.38
2020_1308_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.24,17.55,25.83,0.48
2020_1309_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.74,17.54,25.22,0.46
2020_1311_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.76,17.9,25.32,0.46
2020_1312_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,31.94,17.6,24.59,0.42
2020_1313_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,43,33.03,19.39,25.35,0.59
2020_1314_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.73,17.05,24.59,0.47
2020_1315_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,130,33.38,19.25,25.64,0.59
2020_1316_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.12,16.72,24.13,0.43
2020_1317_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,198,32.73,18.84,25.09,0.61
2020_1318_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.63,17.65,25.29,0.41
2020_1319_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,273,34.09,20.11,26.09,0.63
2020_1321_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,32.31,18.97,24.79,0.6
2020_1322_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.78,17.56,25.39,0.38
2020_1323_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,34.63,17.98,26.81,0.43
2020_1324_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,28,32.89,19.01,25.38,0.63
2020_1325_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,292,32.11,19.11,24.65,0.56
2020_1326_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.6,17.53,24.46,0.42
2020_1327_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,0,0,0,32.54,18.83,24.97,0.63
2020_1328_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,0,0,0,31.86,18.75,24.43,0.47
2020_1329_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,0,0,0,31.39,19.22,23.96,0.59
2020_1330_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,0,0,0,32.28,20.13,24.76,0.56
2020_1331_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,0,0,0,32.82,18.35,25.4,0.57
2020_1332_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,31.22,16.59,24.33,0.39
2020_1333_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,34.14,18.46,26.47,0.54
2020_1334_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,30.03,15.98,23.25,0.31
2020_1335_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,31.46,16.58,24.19,0.44
2020_1336_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,30.11,16.21,23.12,0.38
2020_1337_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,31.62,17.17,24.45,0.38
2020_1339_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,0,0,NA,33.61,18.45,25.87,0.46
2020_1340_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,0,0,0,33.83,20.43,26.05,0.69
2020_1341_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.47,18.11,26.73,0.49
2020_1342_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,259,35.15,20.71,27.57,0.65
2020_1344_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,29.83,15.8,23.06,0.36
2020_1345_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,46,29.79,17.8,22.78,0.55
2020_1346_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,28.72,15.75,22.21,0.38
2020_1347_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,66,29.3,16.83,22.45,0.59
2020_1348_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,31.12,16.84,24.14,0.38
2020_1349_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,34.97,17.85,27.39,0.39
2020_1350_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,71,29.46,17.21,22.6,0.56
2020_1351_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,147,30.33,18.83,23.32,0.56
2020_1352_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,32.36,17.11,25.18,0.38
2020_1353_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,29.83,17.92,22.89,0.55
2020_1355_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,27.75,16.83,21.04,0.51
2020_1356_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,30.36,17.7,23.45,0.47
2020_1357_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,29.48,16.7,22.7,0.51
2020_138_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,33.35,18.73,25.81,0.53
2020_139_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,150,33.37,19.32,25.38,0.8
2020_13_Ischnura elegans,2020,Habo_Gard,Male,Ischnura_elegans,0,0,NA,33.58,17.58,25.74,0.58
2020_140_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,33.52,18.14,26.1,0.56
2020_141_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,352,33.17,20.45,25.13,0.76
2020_142_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,23,32.36,19.93,24.76,0.72
2020_143_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,32.09,18.7,24.58,0.53
2020_145_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,31.92,17.24,24.29,0.56
2020_147_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,32.09,17.34,24.8,0.55
2020_148_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,322,32.56,19.75,24.84,0.8
2020_149_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,32.54,17.93,25.3,0.56
2020_14_Ischnura elegans,2020,Habo_Gard,Male,Ischnura_elegans,0,0,NA,32.37,18.44,25.19,0.59
2020_15_Ischnura elegans,2020,Habo_Gard,Male,Ischnura_elegans,0,0,NA,31.92,17.32,24.69,0.59
2020_162_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,32.74,18,25.33,0.58
2020_164_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,221,31.89,19.82,24.38,0.76
2020_165_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,33.09,18.77,25.47,0.55
2020_166_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,33.52,18.3,25.86,0.58
2020_16_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,393,35.16,19.6,27.06,0.84
2020_174_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,289,32.08,19.41,24.52,0.74
2020_175_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.69,17.62,26.22,0.51
2020_176_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,21,31.96,19.02,24.43,0.73
2020_177_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.09,18.86,25.5,0.55
2020_178_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,319,34.15,20.89,26.17,0.86
2020_179_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.2,18.14,25.01,0.51
2020_17_Ischnura elegans,2020,Lomma_Kyrkdamm,Male,Ischnura_elegans,1,1.995702056,NA,32.28,18.71,24.98,0.59
2020_180_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,5,33.01,19.67,25.33,0.84
2020_181_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.25,18.09,24.04,0.51
2020_182_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.36,17.58,23.9,0.51
2020_183_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,257,31.73,19.63,24.05,0.8
2020_18_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,0,0,0,32.73,20.51,25.01,0.76
2020_194_Ischnura elegans,2020,Bunkeflostrand,Female,Ischnura_elegans,1,1.441304,266,31.32,17.88,23.87,0.67
2020_197_Ischnura elegans,2020,Bunkeflostrand,Female,Ischnura_elegans,1,1.441304,10,31.14,18.47,23.58,0.68
2020_19_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,0,0,0,32.6,21.03,24.78,0.68
2020_1_Ischnura elegans,2020,Borgeby,Male,Ischnura_elegans,0,0,NA,31.26,17.54,24.09,0.62
2020_202_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,159,32.65,19.11,24.99,0.76
2020_203_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,1,1.995702056,NA,31.13,17.08,23.87,0.5
2020_204_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,394,32.04,18.92,24.27,0.71
2020_205_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,1,1.995702056,NA,30.73,17.62,23.61,0.46
2020_20_Ischnura elegans,2020,Lomma_Kyrkdamm,Male,Ischnura_elegans,0,0,NA,32.78,16.87,25.16,0.59
2020_211_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,331,34.53,20.08,26.43,0.71
2020_212_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,17,34.55,20.82,26.41,0.68
2020_214_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,274,34.72,21.42,26.35,0.71
2020_215_Ischnura elegans,2020,Lomma_Kyrkdamm,Male,Ischnura_elegans,1,1.995702056,NA,32.49,18.26,25.1,0.47
2020_216_Ischnura elegans,2020,Lomma_Kyrkdamm,Female,Ischnura_elegans,1,1.441304,29,32.2,19.85,24.47,0.72
2020_217_Ischnura elegans,2020,Lomma_Kyrkdamm,Male,Ischnura_elegans,1,1.995702056,NA,32.49,17.97,24.99,0.59
2020_21_Ischnura elegans,2020,Lomma_Kyrkdamm,Male,Ischnura_elegans,0,0,NA,32.28,17.43,24.85,0.51
2020_226_Ischnura elegans,2020,Flackarp,Female,Ischnura_elegans,1,1.441304,118,34.67,19.99,26.55,0.69
2020_227_Ischnura elegans,2020,Flackarp,Male,Ischnura_elegans,1,1.995702056,NA,32.88,17.4,25.34,0.46
2020_228_Ischnura elegans,2020,Flackarp,Male,Ischnura_elegans,1,1.995702056,NA,32.58,17.66,25.01,0.5
2020_22_Ischnura elegans,2020,Borgeby,Male,Ischnura_elegans,1,1.995702056,NA,33.15,17.77,25.59,0.63
2020_230_Ischnura elegans,2020,Flackarp,Female,Ischnura_elegans,1,1.441304,281,32.6,20.03,24.8,0.71
2020_231_Ischnura elegans,2020,Flackarp,Male,Ischnura_elegans,1,1.995702056,NA,33.1,17.47,25.56,0.46
2020_232_Ischnura elegans,2020,Flackarp,Male,Ischnura_elegans,1,1.995702056,NA,33.52,18.19,26.04,0.59
2020_233_Ischnura elegans,2020,Flackarp,Female,Ischnura_elegans,1,1.441304,17,33.81,19.98,25.89,0.82
2020_235_Ischnura elegans,2020,Flackarp,Male,Ischnura_elegans,1,1.995702056,NA,32.97,17.57,25.37,0.46
2020_23_Ischnura elegans,2020,Borgeby,Female,Ischnura_elegans,1,1.441304,0,33.06,20.5,25.23,0.71
2020_246_Ischnura elegans,2020,Gunnesbo,Female,Ischnura_elegans,0,0,0,32.13,19.42,24.45,0.71
2020_247_Ischnura elegans,2020,Gunnesbo,Male,Ischnura_elegans,1,1.995702056,NA,31.93,18.37,24.47,0.42
2020_248_Ischnura elegans,2020,Gunnesbo,Female,Ischnura_elegans,1,1.441304,313,33.77,19.99,26,0.68
2020_249_Ischnura elegans,2020,Gunnesbo,Male,Ischnura_elegans,1,1.995702056,NA,32.36,17.81,24.88,0.46
2020_24_Ischnura elegans,2020,Borgeby,Male,Ischnura_elegans,0,0,NA,33.73,18.69,25.97,0.59
2020_250_Ischnura elegans,2020,Gunnesbo,Female,Ischnura_elegans,1,1.441304,21,32.35,19.35,24.73,0.67
2020_251_Ischnura elegans,2020,Gunnesbo,Male,Ischnura_elegans,1,1.995702056,NA,32.65,18.22,25.17,0.46
2020_258_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,321,33.39,20.95,25.5,0.72
2020_259_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,33.68,18.34,25.94,0.47
2020_25_Ischnura elegans,2020,Borgeby,Male,Ischnura_elegans,0,0,NA,32.21,17.98,24.66,0.59
2020_260_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,0,33.69,19.42,25.52,0.68
2020_261_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,32.36,18.56,25.11,0.44
2020_262_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,256,32.59,19.95,24.94,0.67
2020_263_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,32.49,18.6,24.85,0.47
2020_264_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,33.37,18.21,25.6,0.59
2020_265_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,275,33.99,20.71,25.77,0.85
2020_266_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,32.04,17.63,24.68,0.5
2020_267_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,292,33.43,20.52,25.42,0.82
2020_268_Ischnura elegans,2020,Flyinge_30_A1,Male,Ischnura_elegans,1,1.995702056,NA,33.44,18.42,25.77,0.58
2020_269_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,1,1.441304,187,32.5,19.55,24.79,0.88
2020_26_Ischnura elegans,2020,Borgeby,Female,Ischnura_elegans,0,0,0,32.41,19.44,24.76,0.71
2020_27_Ischnura elegans,2020,Borgeby,Female,Ischnura_elegans,0,0,0,33.11,19.55,25.02,0.79
2020_282_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,34.38,17.77,26.68,0.46
